ID,name,genre,game_details,popular_tags,publisher,developer,genre_publisher_developer,genre_popular_tags_developer,genre_popular_tags_game_details,genre_publisher_developer_game_details
gunmanclive2,Gunman Clive 2,"Action,Indie","Single-player,SteamAchievements,Fullcontrollersupport,SteamCloud","Indie,Action,Platformer,Western,SideScroller","HörbergProductions,HörbergProductions",HörbergProductions,"Action,IndieHörbergProductions,HörbergProductionsHörbergProductions","Action,IndieIndie,Action,Platformer,Western,SideScrollerHörbergProductions","Action,IndieIndie,Action,Platformer,Western,SideScrollerSingle-player,SteamAchievements,Fullcontrollersupport,SteamCloud","Action,IndieHörbergProductions,HörbergProductionsHörbergProductionsSingle-player,SteamAchievements,Fullcontrollersupport,SteamCloud"
depthstevepack,Depth - S.T.E.V.E. Pack,"Action,Indie","Single-player,Multi-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Captionsavailable,SteamCloud,ValveAnti-Cheatenabled,Stats,SteamLeaderboards,Includesleveleditor","Action,Indie",,DigitalConfectioners,"Action,IndieDigitalConfectioners","Action,IndieAction,IndieDigitalConfectioners","Action,IndieAction,IndieSingle-player,Multi-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Captionsavailable,SteamCloud,ValveAnti-Cheatenabled,Stats,SteamLeaderboards,Includesleveleditor","Action,IndieDigitalConfectionersSingle-player,Multi-player,DownloadableContent,SteamAchievements,Fullcontrollersupport,SteamTradingCards,Captionsavailable,SteamCloud,ValveAnti-Cheatenabled,Stats,SteamLeaderboards,Includesleveleditor"
protoraider,Proto Raider,"Action,Indie","Single-player,SteamTradingCards","Indie,Action,Platformer,Puzzle-Platformer","PuzzleLab,PuzzleLab",PuzzleLab,"Action,IndiePuzzleLab,PuzzleLabPuzzleLab","Action,IndieIndie,Action,Platformer,Puzzle-PlatformerPuzzleLab","Action,IndieIndie,Action,Platformer,Puzzle-PlatformerSingle-player,SteamTradingCards","Action,IndiePuzzleLab,PuzzleLabPuzzleLabSingle-player,SteamTradingCards"
bardsgold,Bard's Gold,Indie,"Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamLeaderboards","Indie,Platformer,PixelGraphics,Difficult,Rogue-lite,ReplayValue,Rogue-like,Action,Controller,2D,Singleplayer","PixelLantern,PixelLantern",PixelLantern,"IndiePixelLantern,PixelLanternPixelLantern","IndieIndie,Platformer,PixelGraphics,Difficult,Rogue-lite,ReplayValue,Rogue-like,Action,Controller,2D,SingleplayerPixelLantern","IndieIndie,Platformer,PixelGraphics,Difficult,Rogue-lite,ReplayValue,Rogue-like,Action,Controller,2D,SingleplayerSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamLeaderboards","IndiePixelLantern,PixelLanternPixelLanternSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards,SteamLeaderboards"
shadowgate,Shadowgate,"Adventure,Indie","Single-player,SteamAchievements,SteamTradingCards","Adventure,Point&Click,Remake,Indie,Puzzle,Fantasy,Horror,Singleplayer,Retro,DarkFantasy,Kickstarter,OldSchool,Touch-Friendly","Zojoi,Zojoi",Zojoi,"Adventure,IndieZojoi,ZojoiZojoi","Adventure,IndieAdventure,Point&Click,Remake,Indie,Puzzle,Fantasy,Horror,Singleplayer,Retro,DarkFantasy,Kickstarter,OldSchool,Touch-FriendlyZojoi","Adventure,IndieAdventure,Point&Click,Remake,Indie,Puzzle,Fantasy,Horror,Singleplayer,Retro,DarkFantasy,Kickstarter,OldSchool,Touch-FriendlySingle-player,SteamAchievements,SteamTradingCards","Adventure,IndieZojoi,ZojoiZojoiSingle-player,SteamAchievements,SteamTradingCards"
kingsbountycrossworlds,King's Bounty: Crossworlds,"RPG,Strategy","Single-player,SteamCloud,Includesleveleditor","RPG,Strategy,Turn-BasedStrategy,Turn-Based,HexGrid,Fantasy,Adventure,FemaleProtagonist,Atmospheric,Masterpiece,Singleplayer,Turn-BasedCombat","1CEntertainment,1CEntertainment",KatauriInteractive,"RPG,Strategy1CEntertainment,1CEntertainmentKatauriInteractive","RPG,StrategyRPG,Strategy,Turn-BasedStrategy,Turn-Based,HexGrid,Fantasy,Adventure,FemaleProtagonist,Atmospheric,Masterpiece,Singleplayer,Turn-BasedCombatKatauriInteractive","RPG,StrategyRPG,Strategy,Turn-BasedStrategy,Turn-Based,HexGrid,Fantasy,Adventure,FemaleProtagonist,Atmospheric,Masterpiece,Singleplayer,Turn-BasedCombatSingle-player,SteamCloud,Includesleveleditor","RPG,Strategy1CEntertainment,1CEntertainmentKatauriInteractiveSingle-player,SteamCloud,Includesleveleditor"
theinnerworld,The Inner World,"Adventure,Indie","Single-player,SteamAchievements,SteamTradingCards","Adventure,Point&Click,Indie,Puzzle,Funny,Hand-drawn,Comedy,StoryRich,Singleplayer,2D,Atmospheric","Headup,Headup",StudioFizbin,"Adventure,IndieHeadup,HeadupStudioFizbin","Adventure,IndieAdventure,Point&Click,Indie,Puzzle,Funny,Hand-drawn,Comedy,StoryRich,Singleplayer,2D,AtmosphericStudioFizbin","Adventure,IndieAdventure,Point&Click,Indie,Puzzle,Funny,Hand-drawn,Comedy,StoryRich,Singleplayer,2D,AtmosphericSingle-player,SteamAchievements,SteamTradingCards","Adventure,IndieHeadup,HeadupStudioFizbinSingle-player,SteamAchievements,SteamTradingCards"
spaceace,Space Ace,"Action,Adventure,Casual","Single-player,SteamAchievements,PartialControllerSupport","Adventure,Casual,Action,Quick-TimeEvents,FMV,Classic","DigitalLeisureInc.,DigitalLeisureInc.",DigitalLeisureInc.,"Action,Adventure,CasualDigitalLeisureInc.,DigitalLeisureInc.DigitalLeisureInc.","Action,Adventure,CasualAdventure,Casual,Action,Quick-TimeEvents,FMV,ClassicDigitalLeisureInc.","Action,Adventure,CasualAdventure,Casual,Action,Quick-TimeEvents,FMV,ClassicSingle-player,SteamAchievements,PartialControllerSupport","Action,Adventure,CasualDigitalLeisureInc.,DigitalLeisureInc.DigitalLeisureInc.Single-player,SteamAchievements,PartialControllerSupport"
ageofempiresiihdtheforgotten,Age of Empires II HD: The Forgotten,Strategy,"Single-player,Multi-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor","Strategy,RTS,Medieval,Multiplayer,Historical,Singleplayer,Classic","XboxGameStudios,XboxGameStudios","SkyBoxLabs,ForgottenEmpires","StrategyXboxGameStudios,XboxGameStudiosSkyBoxLabs,ForgottenEmpires","StrategyStrategy,RTS,Medieval,Multiplayer,Historical,Singleplayer,ClassicSkyBoxLabs,ForgottenEmpires","StrategyStrategy,RTS,Medieval,Multiplayer,Historical,Singleplayer,ClassicSingle-player,Multi-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor","StrategyXboxGameStudios,XboxGameStudiosSkyBoxLabs,ForgottenEmpiresSingle-player,Multi-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,Stats,SteamLeaderboards,Includesleveleditor"
bionicdues,Bionic Dues,"Indie,RPG,Strategy","Single-player,SteamAchievements,SteamTradingCards,SteamCloud","Strategy,Rogue-like,Turn-Based,RPG,Indie,Turn-BasedStrategy,Tactical,Mechs,Sci-fi,Robots,Rogue-lite,Singleplayer,Top-Down,ProceduralGeneration,Turn-BasedTactics,Turn-BasedCombat,GreatSoundtrack,2D,Cyberpunk,Post-apocalyptic","ArcenGames,LLC,ArcenGames,LLC","ArcenGames,LLC","Indie,RPG,StrategyArcenGames,LLC,ArcenGames,LLCArcenGames,LLC","Indie,RPG,StrategyStrategy,Rogue-like,Turn-Based,RPG,Indie,Turn-BasedStrategy,Tactical,Mechs,Sci-fi,Robots,Rogue-lite,Singleplayer,Top-Down,ProceduralGeneration,Turn-BasedTactics,Turn-BasedCombat,GreatSoundtrack,2D,Cyberpunk,Post-apocalypticArcenGames,LLC","Indie,RPG,StrategyStrategy,Rogue-like,Turn-Based,RPG,Indie,Turn-BasedStrategy,Tactical,Mechs,Sci-fi,Robots,Rogue-lite,Singleplayer,Top-Down,ProceduralGeneration,Turn-BasedTactics,Turn-BasedCombat,GreatSoundtrack,2D,Cyberpunk,Post-apocalypticSingle-player,SteamAchievements,SteamTradingCards,SteamCloud","Indie,RPG,StrategyArcenGames,LLC,ArcenGames,LLCArcenGames,LLCSingle-player,SteamAchievements,SteamTradingCards,SteamCloud"
shadowwarriorclassic1997,Shadow Warrior Classic (1997),Action,Single-player,"FPS,Classic,FreetoPlay,Action,Retro,Gore,Singleplayer,Shooter,Ninja,Comedy,1990's,First-Person,Multiplayer,Difficult,OldSchool,Nudity,Masterpiece","DevolverDigital,DevolverDigital",3DRealms,"ActionDevolverDigital,DevolverDigital3DRealms","ActionFPS,Classic,FreetoPlay,Action,Retro,Gore,Singleplayer,Shooter,Ninja,Comedy,1990's,First-Person,Multiplayer,Difficult,OldSchool,Nudity,Masterpiece3DRealms","ActionFPS,Classic,FreetoPlay,Action,Retro,Gore,Singleplayer,Shooter,Ninja,Comedy,1990's,First-Person,Multiplayer,Difficult,OldSchool,Nudity,MasterpieceSingle-player","ActionDevolverDigital,DevolverDigital3DRealmsSingle-player"
xcomenemywithin,XCOM: Enemy Within,Strategy,"Single-player,Multi-player,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud","Strategy,Turn-BasedStrategy,Tactical,Sci-fi,Turn-Based,Aliens,Singleplayer,BaseBuilding,Action,Difficult,RPG,Mechs,Multiplayer,PermaDeath,Masterpiece,Unforgiving,Touch-Friendly,Addictive,Turn-BasedTactics","2K,FeralInteractive(Mac),FeralInteractive(Linux),2K,FeralInteractive(Mac),FeralInteractive(Linux)","FiraxisGames,FeralInteractive(Mac),FeralInteractive(Linux)","Strategy2K,FeralInteractive(Mac),FeralInteractive(Linux),2K,FeralInteractive(Mac),FeralInteractive(Linux)FiraxisGames,FeralInteractive(Mac),FeralInteractive(Linux)","StrategyStrategy,Turn-BasedStrategy,Tactical,Sci-fi,Turn-Based,Aliens,Singleplayer,BaseBuilding,Action,Difficult,RPG,Mechs,Multiplayer,PermaDeath,Masterpiece,Unforgiving,Touch-Friendly,Addictive,Turn-BasedTacticsFiraxisGames,FeralInteractive(Mac),FeralInteractive(Linux)","StrategyStrategy,Turn-BasedStrategy,Tactical,Sci-fi,Turn-Based,Aliens,Singleplayer,BaseBuilding,Action,Difficult,RPG,Mechs,Multiplayer,PermaDeath,Masterpiece,Unforgiving,Touch-Friendly,Addictive,Turn-BasedTacticsSingle-player,Multi-player,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud","Strategy2K,FeralInteractive(Mac),FeralInteractive(Linux),2K,FeralInteractive(Mac),FeralInteractive(Linux)FiraxisGames,FeralInteractive(Mac),FeralInteractive(Linux)Single-player,Multi-player,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud"
thebookofunwrittentales,The Book of Unwritten Tales,Adventure,Single-player,"Adventure,Point&Click,Fantasy,Comedy,Singleplayer,Puzzle,Funny,StoryRich,GreatSoundtrack,FemaleProtagonist,Casual,Classic,HiddenObject","THQNordic,THQNordic",KINGArt,"AdventureTHQNordic,THQNordicKINGArt","AdventureAdventure,Point&Click,Fantasy,Comedy,Singleplayer,Puzzle,Funny,StoryRich,GreatSoundtrack,FemaleProtagonist,Casual,Classic,HiddenObjectKINGArt","AdventureAdventure,Point&Click,Fantasy,Comedy,Singleplayer,Puzzle,Funny,StoryRich,GreatSoundtrack,FemaleProtagonist,Casual,Classic,HiddenObjectSingle-player","AdventureTHQNordic,THQNordicKINGArtSingle-player"
portal2thefinalhours,Portal 2 - The Final Hours,,Single-player,"Documentary,Singleplayer","GeoffKeighley,GeoffKeighley",GeoffKeighley,"GeoffKeighley,GeoffKeighleyGeoffKeighley","Documentary,SingleplayerGeoffKeighley","Documentary,SingleplayerSingle-player","GeoffKeighley,GeoffKeighleyGeoffKeighleySingle-player"
castlecrasherspinkknightpack,Castle Crashers - Pink Knight Pack,"Action,Adventure,Casual,Indie,RPG","Single-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Indie,RPG,Adventure,Casual,Funny,2D,Cute","TheBehemoth,TheBehemoth",TheBehemoth,"Action,Adventure,Casual,Indie,RPGTheBehemoth,TheBehemothTheBehemoth","Action,Adventure,Casual,Indie,RPGAction,Indie,RPG,Adventure,Casual,Funny,2D,CuteTheBehemoth","Action,Adventure,Casual,Indie,RPGAction,Indie,RPG,Adventure,Casual,Funny,2D,CuteSingle-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards","Action,Adventure,Casual,Indie,RPGTheBehemoth,TheBehemothTheBehemothSingle-player,Multi-player,Co-op,Shared/SplitScreen,Cross-PlatformMultiplayer,DownloadableContent,SteamAchievements,PartialControllerSupport,SteamCloud,SteamLeaderboards"
gtlegends,GT Legends,"Racing,Simulation,Sports","Single-player,Multi-player","Racing,Simulation,Sports,Multiplayer,Driving","SimBin,SimBin",SimBinStudiosAB,"Racing,Simulation,SportsSimBin,SimBinSimBinStudiosAB","Racing,Simulation,SportsRacing,Simulation,Sports,Multiplayer,DrivingSimBinStudiosAB","Racing,Simulation,SportsRacing,Simulation,Sports,Multiplayer,DrivingSingle-player,Multi-player","Racing,Simulation,SportsSimBin,SimBinSimBinStudiosABSingle-player,Multi-player"
battleacademy2easternfront,Battle Academy 2: Eastern Front,Strategy,"Single-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamTradingCards,Includesleveleditor","Strategy,WorldWarII,Turn-Based,Turn-BasedStrategy,Wargame,Multiplayer,ReplayValue,Singleplayer","SlitherineLtd.,SlitherineLtd.",SlitherineLtd.,"StrategySlitherineLtd.,SlitherineLtd.SlitherineLtd.","StrategyStrategy,WorldWarII,Turn-Based,Turn-BasedStrategy,Wargame,Multiplayer,ReplayValue,SingleplayerSlitherineLtd.","StrategyStrategy,WorldWarII,Turn-Based,Turn-BasedStrategy,Wargame,Multiplayer,ReplayValue,SingleplayerSingle-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamTradingCards,Includesleveleditor","StrategySlitherineLtd.,SlitherineLtd.SlitherineLtd.Single-player,Multi-player,Co-op,Cross-PlatformMultiplayer,SteamTradingCards,Includesleveleditor"
ascendant,Ascendant,"Action,Adventure,Indie,RPG","Single-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats","Indie,Platformer,Action,Rogue-lite,Beat'emup,Adventure,RPG,Rogue-like,LocalCo-Op,2D,Singleplayer","HapaGames,HapaGames",HapaGames,"Action,Adventure,Indie,RPGHapaGames,HapaGamesHapaGames","Action,Adventure,Indie,RPGIndie,Platformer,Action,Rogue-lite,Beat'emup,Adventure,RPG,Rogue-like,LocalCo-Op,2D,SingleplayerHapaGames","Action,Adventure,Indie,RPGIndie,Platformer,Action,Rogue-lite,Beat'emup,Adventure,RPG,Rogue-like,LocalCo-Op,2D,SingleplayerSingle-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats","Action,Adventure,Indie,RPGHapaGames,HapaGamesHapaGamesSingle-player,Shared/SplitScreen,SteamAchievements,SteamTradingCards,PartialControllerSupport,Stats"
grapple,Grapple,Indie,"Single-player,SteamAchievements,SteamTradingCards,PartialControllerSupport","Indie,3DPlatformer,Puzzle-Platformer,Platformer","MidnightCity,MajescoEntertainment,MidnightCity,MajescoEntertainment",TuesdaySociety,"IndieMidnightCity,MajescoEntertainment,MidnightCity,MajescoEntertainmentTuesdaySociety","IndieIndie,3DPlatformer,Puzzle-Platformer,PlatformerTuesdaySociety","IndieIndie,3DPlatformer,Puzzle-Platformer,PlatformerSingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport","IndieMidnightCity,MajescoEntertainment,MidnightCity,MajescoEntertainmentTuesdaySocietySingle-player,SteamAchievements,SteamTradingCards,PartialControllerSupport"
nearwoodcollectorsedition,Nearwood - Collector's Edition,Adventure,Single-player,"Adventure,HiddenObject,Puzzle,Point&Click,Casual,Singleplayer","VivaMedia,VivaMedia",MagicIndie,"AdventureVivaMedia,VivaMediaMagicIndie","AdventureAdventure,HiddenObject,Puzzle,Point&Click,Casual,SingleplayerMagicIndie","AdventureAdventure,HiddenObject,Puzzle,Point&Click,Casual,SingleplayerSingle-player","AdventureVivaMedia,VivaMediaMagicIndieSingle-player"
darksoulsiicrownoftheoldironking,DARK SOULS™ II Crown of the Old Iron King,"Action,RPG","Single-player,Multi-player,Co-op,DownloadableContent,SteamAchievements,Fullcontrollersupport","RPG,Action,Adventure,Difficult,DarkFantasy,ActionRPG,Masterpiece,Multiplayer,ThirdPerson,Souls-like,Unforgiving","BANDAINAMCOEntertainment,FromSoftware,Inc,BANDAINAMCOEntertainment,FromSoftware,Inc","FromSoftware,Inc","Action,RPGBANDAINAMCOEntertainment,FromSoftware,Inc,BANDAINAMCOEntertainment,FromSoftware,IncFromSoftware,Inc","Action,RPGRPG,Action,Adventure,Difficult,DarkFantasy,ActionRPG,Masterpiece,Multiplayer,ThirdPerson,Souls-like,UnforgivingFromSoftware,Inc","Action,RPGRPG,Action,Adventure,Difficult,DarkFantasy,ActionRPG,Masterpiece,Multiplayer,ThirdPerson,Souls-like,UnforgivingSingle-player,Multi-player,Co-op,DownloadableContent,SteamAchievements,Fullcontrollersupport","Action,RPGBANDAINAMCOEntertainment,FromSoftware,Inc,BANDAINAMCOEntertainment,FromSoftware,IncFromSoftware,IncSingle-player,Multi-player,Co-op,DownloadableContent,SteamAchievements,Fullcontrollersupport"
cognitionanericareedthriller,Cognition: An Erica Reed Thriller,"Adventure,Indie","Single-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud","Point&Click,Adventure,FemaleProtagonist,Indie,Episodic,Mystery,Detective,StoryRich,Singleplayer,Kickstarter,Supernatural,Crime","PhoenixOnlinePublishing,PhoenixOnlinePublishing",PhoenixOnlineStudios,"Adventure,IndiePhoenixOnlinePublishing,PhoenixOnlinePublishingPhoenixOnlineStudios","Adventure,IndiePoint&Click,Adventure,FemaleProtagonist,Indie,Episodic,Mystery,Detective,StoryRich,Singleplayer,Kickstarter,Supernatural,CrimePhoenixOnlineStudios","Adventure,IndiePoint&Click,Adventure,FemaleProtagonist,Indie,Episodic,Mystery,Detective,StoryRich,Singleplayer,Kickstarter,Supernatural,CrimeSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud","Adventure,IndiePhoenixOnlinePublishing,PhoenixOnlinePublishingPhoenixOnlineStudiosSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,SteamCloud"
goodbyedeponia,Goodbye Deponia,"Adventure,Indie","Single-player,SteamAchievements,SteamTradingCards,SteamCloud","Adventure,Point&Click,Comedy,Singleplayer,Puzzle,Indie,Funny,StoryRich,Hand-drawn,DarkHumor,2D,GreatSoundtrack","DaedalicEntertainment,DaedalicEntertainment",DaedalicEntertainment,"Adventure,IndieDaedalicEntertainment,DaedalicEntertainmentDaedalicEntertainment","Adventure,IndieAdventure,Point&Click,Comedy,Singleplayer,Puzzle,Indie,Funny,StoryRich,Hand-drawn,DarkHumor,2D,GreatSoundtrackDaedalicEntertainment","Adventure,IndieAdventure,Point&Click,Comedy,Singleplayer,Puzzle,Indie,Funny,StoryRich,Hand-drawn,DarkHumor,2D,GreatSoundtrackSingle-player,SteamAchievements,SteamTradingCards,SteamCloud","Adventure,IndieDaedalicEntertainment,DaedalicEntertainmentDaedalicEntertainmentSingle-player,SteamAchievements,SteamTradingCards,SteamCloud"
sangfroidtalesofwerewolves,Sang-Froid - Tales of Werewolves,"Action,Adventure,Indie,RPG,Strategy","Single-player,SteamAchievements,SteamTradingCards","Strategy,TowerDefense,Werewolves,Action,Indie,RPG,Adventure,GreatSoundtrack,Atmospheric,Singleplayer,ThirdPerson,FreetoPlay,Masterpiece","ArtificeStudio,ArtificeStudio",ArtificeStudio,"Action,Adventure,Indie,RPG,StrategyArtificeStudio,ArtificeStudioArtificeStudio","Action,Adventure,Indie,RPG,StrategyStrategy,TowerDefense,Werewolves,Action,Indie,RPG,Adventure,GreatSoundtrack,Atmospheric,Singleplayer,ThirdPerson,FreetoPlay,MasterpieceArtificeStudio","Action,Adventure,Indie,RPG,StrategyStrategy,TowerDefense,Werewolves,Action,Indie,RPG,Adventure,GreatSoundtrack,Atmospheric,Singleplayer,ThirdPerson,FreetoPlay,MasterpieceSingle-player,SteamAchievements,SteamTradingCards","Action,Adventure,Indie,RPG,StrategyArtificeStudio,ArtificeStudioArtificeStudioSingle-player,SteamAchievements,SteamTradingCards"
tinytroopers,Tiny Troopers,"Action,Indie,Strategy",Single-player,"Action,Indie,Strategy,Shooter,Zombies,Singleplayer,Multiplayer","IcebergInteractive,IcebergInteractive",Kukouri,"Action,Indie,StrategyIcebergInteractive,IcebergInteractiveKukouri","Action,Indie,StrategyAction,Indie,Strategy,Shooter,Zombies,Singleplayer,MultiplayerKukouri","Action,Indie,StrategyAction,Indie,Strategy,Shooter,Zombies,Singleplayer,MultiplayerSingle-player","Action,Indie,StrategyIcebergInteractive,IcebergInteractiveKukouriSingle-player"
